,Unnamed: 0,area,PT_NDVI_0,LT_mag,PT_NDVI_2,PT_NDVI_1,PT_NBR_0,PT_NBR_1,PT_NBR_2,PT_NBR_3,PT_NBR_4,PT_NBR_5,PT_NDVI_4,PT_NDVI_3,PT_NDMI_1,PT_NDMI_0,PT_NDVI_5,PT_NDMI_3,PT_NDMI_2,PT_NDMI_5,PT_NDMI_4,label,Area,Perimeter,P/A,P/sqrt(A),Max.Distanc,D/A,D/sqrt(A),Shape Index,NDVI_slope,NDVI_intercept,NDVI_rvalue,NDVI_pvalue,NDMI_slope,NDMI_intercept,NDMI_rvalue,NDMI_pvalue,NBR_slope,NBR_intercept,NBR_rvalue,NBR_pvalue
135,1145,46021.282524,0.6010419431899999,267.47619048,0.66031626765,0.54768654165,0.46391302599,0.51294406889,0.59043618929,0.59520689694,0.64605489265,0.63981378725,0.6520344895100001,0.6934641262100001,0.16451026462999999,0.1242498879,0.67861863073,0.28892253106,0.29386180746999996,0.34384260982000003,0.32469452360999995,2.0,46021.282524,0.011857761750000001,1967.0914036,4.8296274395,0.0040424187785,670.59934213,1.6464638997999999,1.3624127469,0.025358240002000012,0.570349291144,0.697359890486552,0.1905253284928051,0.03894974065200001,0.16631712536199997,0.8790454684177922,0.04957086014075849,0.03093581400800002,0.50408372498,0.9182135177638654,0.02773034390979742
136,1155,17357.820337999998,0.55419501182,296.09090909,0.6330658947300001,0.60173087543,0.42869150735,0.48393137705,0.54391717911,0.45183066687,0.5372024976399999,0.49572922241000006,0.60810675544,0.5507719305300001,0.14160669763,0.081801458592,0.60850480872,0.12672407204000002,0.23825743170000002,0.17921065659000002,0.20799407459000002,2.0,17357.820337999998,0.0064678700457,2872.7610526999997,4.310527248600001,0.0021727348079,965.03916901,1.4480242379,1.2159772866,-0.0011411272710000087,0.603859434783,-0.059673340651437846,0.9240666590761257,0.0044944560810000036,0.165275218267,0.1543140147493187,0.8043038885964255,0.0016881009250000025,0.4974578858409999,0.06962995262115924,0.9114160816270129
137,1164,34204.820612999996,0.54286896938,266.95454545,0.63256020526,0.5807003735499999,0.42497097908,0.45741223213999993,0.51123457658,0.5287932734,0.5407663324800001,0.58198760328,0.5190548076,0.62952414497,0.12989821769,0.10088657275,0.6631202727100001,0.20675647649999998,0.22837310742,0.27933915106,0.23257281179,2.0,34204.820612999996,0.011318772579999999,2554.8735592,5.3775489572,0.0040063250311,904.30776123,1.9034050593,1.5169785533000002,0.005133440066000028,0.5895916406199999,0.14395707900302765,0.817343215993954,0.030308157111000003,0.12446348155900001,0.8772384010850599,0.05067157459511898,0.027868249818000013,0.44043405412200004,0.9694534798714944,0.006379350811974842
138,1166,42047.646922,0.59422130346,255.93333333,0.6554359746,0.58693058809,0.46551469843000004,0.46826550721999993,0.5410669219500001,0.54674318393,0.58816694895,0.58313634396,0.5245675130699999,0.6481264782,0.13416674037999998,0.12977390215,0.6676114336600001,0.22096306105,0.24947572708000001,0.27818151534,0.27325224995999997,2.0,42047.646922,0.011857761750000001,2176.9144866,5.0806823689,0.004209639994,772.82934835,1.8036999011000001,1.4332340349000001,0.003049322961000012,0.607386428641,0.08020494537200869,0.8979894846972492,0.03118060728000001,0.13766603692199997,0.8384457625080005,0.07603205821788506,0.027684170048000015,0.46242327105799996,0.9115652538291593,0.03114739882620991
139,1167,46435.920893,0.54681844345,242.86666667,0.62425842343,0.60036240859,0.47873444586,0.5170993546399999,0.5545310313399999,0.54217721755,0.62905593522,0.62456242004,0.64636675493,0.58314354161,0.18494540794,0.138596692,0.66090983296,0.23284094233000002,0.24300284431999997,0.32132080305,0.30818688259,2.0,46435.920893,0.013474729262000001,2235.3311404,5.488212999500001,0.0041836810209,694.03342256,1.7039995475,1.5481963033000001,0.014320318024000002,0.5800472382320001,0.7084630504396578,0.18047021501871274,0.033793482849,0.15667892749900003,0.947406920271276,0.014363843292576627,0.028945103468000024,0.486649881354,0.9056050898823935,0.034317048755959374
140,1181,29086.184701,0.5878255424600001,238.6875,0.6870994533499999,0.5157313541699999,0.47900050878999995,0.48493419702,0.57414163477,0.5274283026300001,0.48229848192,0.5909347499800001,0.41925447663000004,0.59752060129,0.13249608086,0.13270518155,0.6474603208199999,0.19722989258999998,0.26431579917,0.29595788511,0.19016939459,2.0,29086.184701,0.010240794239000001,2711.6286219,5.2696518641,0.0037536252218000003,993.91095551,1.9315199276,1.4865413453,-0.0004387043419999848,0.5747293542779999,-0.006462668204806172,0.9917715325563679,0.025277720392000005,0.14020064928799997,0.6181847195543143,0.2663945915916166,0.012015795307000011,0.495900087343,0.3808203274886504,0.5271134419994395
141,1188,19585.31256,0.5813453333699999,255.57142857,0.59867658445,0.57129976749,0.49857611826000003,0.50747874294,0.67298534598,0.52652988349,0.6021412457699999,0.58849007743,0.6448964595800001,0.59559241533,0.17148474667999997,0.15566964447,0.6449786067000001,0.25131203788,0.37029480168000006,0.28863662737,0.27658150452,2.0,19585.31256,0.0075458483866,2968.5197545,4.7328638265,0.0023182800799,912.00616035,1.45405836,1.3351162356,0.01935775535500002,0.5530155006449999,0.9369141642157268,0.01883990657078214,0.014059046422000005,0.22948480436000002,0.31058533258647364,0.61100351653595,0.009117856877000008,0.5521714884909998,0.2190511353205814,0.7233422325969521
142,1251,40921.545207,0.0,332.41176471,0.5942843935000001,0.55843909206,0.0,0.44166999371000004,0.47084502836000003,0.44725709992,0.47568155503,0.46083689461000005,0.62157669422,0.56524251522,0.12083517275,0.0,0.38392647979999994,0.11781297433,0.13920908039000002,0.19164184723000002,0.1752366773,1.0,40921.545207,0.011857761750000001,2206.33225,5.114896104700001,0.0041836810209,778.44289287,1.8046486519,1.4428855515999999,-0.03217329238000002,0.6412137121000001,-0.5451728608568369,0.3419728660910135,0.017764094587000005,0.095654866639,0.8499249075169648,0.06819781189598088,0.004317032846999996,0.4463070157850001,0.46555961760906833,0.42940101882430814
143,1252,20018.723038999997,0.33772963284999996,424.42857143,0.5354028095800001,0.5291467863699999,0.29925009055,0.41418981634999996,0.43501255661000005,0.45242615541000003,0.29156699777,0.36887866920999995,0.17440172160999998,0.50416324702,0.11250355744999999,0.04498274148,0.47639295955,0.11660952395,0.10447917857999998,0.1285077141,0.092061756282,1.0,20018.723038999997,0.007006859216100001,2679.9136672,4.3333333333,0.0021727348079,831.0059511,1.3437096247,1.2224107644,-0.04665087416099999,0.583854127309,-0.4838600685746815,0.4088934238370166,0.001959089100200005,0.10495507877179996,0.22754198363417055,0.712804352626258,-0.02340678531200001,0.462635195006,-0.5742494599593402,0.31129591398013323
144,1253,662150.68137,0.38673190519,462.31072750000004,0.56621601887,0.54017105606,0.22941612251999996,0.36594380450999997,0.45373237645000003,0.43561133287,0.41594666934,0.39188836794,0.5332716252,0.55805250957,0.075916951554,-0.016409985133,0.52156550711,0.10918729044000001,0.12829233560999997,0.12713126748,0.17610255664000002,1.0,662150.68137,0.06899061382,797.58717165,7.4179531238,0.019717355435,227.94854087,2.120033585,2.0925659419,-0.00701554915699999,0.564901990833,-0.6097054915590459,0.27491640442240745,0.015023885288200006,0.07825442448019998,0.6543246829910061,0.2309005685454269,0.0014103419750000014,0.40839348429699995,0.06411729528210221,0.9184192937927035
145,1254,1385045.2455,0.31262640456,515.78077572,0.4917789698100001,0.44657984759999997,0.068582788268,0.2275022434,0.32140087995,0.32603174995,0.34076563136,0.35878441453000004,0.47985876679,0.49866334712,-0.018828307924,-0.10944315176,0.48329983806000004,0.032067685291,0.03453802713,0.11249826908,0.097478894828,1.0,1385045.2455,0.141214,782.12809337,10.509397536,0.030045120236,166.40795251,2.2360113911000004,2.9646463097000004,0.0061519777900000076,0.46158022050600006,0.484111605061541,0.4086131666254525,0.03255940217060001,-0.046127292830800026,0.9623769410132922,0.00871061475304485,0.02819290936700001,0.230318255737,0.8742494771259479,0.052508821717127986
146,1257,63940.970821,0.21784390869000003,337.09615385,0.5683996729199999,0.52088512726,0.4718039565,0.36051732379,0.41734096096999995,0.42912139969999996,0.5083140349899999,0.43050160771000007,0.5773337143899999,0.52921537601,0.075270065529,0.17669118054000002,0.50640864709,0.10828505843,0.1068881626,0.14977677999000003,0.22847600689,1.0,63940.970821,0.018325631796,2194.1232968000004,6.341032696,0.0069286842981,829.56963251,2.3974624265999998,1.788772298,-0.002001891887000007,0.546454183195,-0.10256800619897703,0.8696356996307186,0.027060127321200007,0.05255883272419998,0.7227015082923938,0.16780706464996392,0.02309416418600001,0.3598765728739999,0.6925894021315705,0.19489270859270197
147,1258,150095.46969,0.26505933917,444.5625,0.56341932162,0.51069044636,0.1522973476,0.37669010764,0.42395324696000003,0.40881224611,0.47593682585,0.40182802136,0.58274433447,0.5347919853700001,0.089802585894,0.027263932532,0.5296616343399999,0.083473446163,0.10520628703,0.12506955354,0.17511647285,1.0,150095.46969,0.026410469353,1346.8284070999998,5.964090070599999,0.0084408182171,430.44800159,1.9061304607,1.6824387466,0.005726738880999971,0.5270813277890001,0.31631263961713235,0.6040787862050292,0.0140444121112,0.07360043276180002,0.6022906594368158,0.28242624362774754,0.010225940633000002,0.386766267685,0.43831167176700964,0.46034756095024537
148,1269,39151.708173,0.48777032622,251.27272727,0.5567981613499999,0.58424130891,0.48640071026,0.4770968824600001,0.50448434523,0.51989562043,0.75121534126,0.5352668970800001,0.45003970776,0.5525647636,0.14740261297,0.16018172662,0.56438811294,0.20698657897999997,0.17755895789,0.25110549735,0.49809667468,2.0,39151.708173,0.012396750921,2438.4269412,5.4980516028999995,0.0035034296081000002,689.12065729,1.5537971921,1.5509717221000001,-0.014646484552999994,0.585545864571,-0.4401684004249542,0.458223761134368,0.05279434855500001,0.09784701870899995,0.5940460092596519,0.29083850404646505,0.036307102527,0.44867050971100003,0.5202182595796074,0.3688613730496642
149,1270,35456.656983,0.4902949449600001,309.35714286,0.5029152836699999,0.5952315404999999,0.42871286091,0.53044105368,0.52670155419,0.55534354784,0.57079769345,0.47857247014,0.67241510842,0.60135265719,0.19534377696,0.11483145460000001,0.57105725165,0.2241214246,0.19003828522,0.21762920008,0.2750587184,2.0,35456.656983,0.010779783409,2319.1560581999997,5.0,0.0038867061820999998,836.18360836,1.8027756377000002,1.4104739589,0.012115124705000015,0.5522489941709999,0.3140573301888022,0.6068039725154639,0.012959127942000005,0.18156089722599997,0.6069504597344136,0.27770050536210694,-0.005964102782000014,0.5502635722060001,-0.2684872318831882,0.662304080940499
150,1271,56490.805225,0.45333344009,282.65116279,0.56751683384,0.5649818291200001,0.32158847352,0.40272011497,0.46058045490000005,0.4887088776199999,0.6981166595300001,0.51446804994,0.45491516766999995,0.58777164587,0.089166764057,0.030450373862000002,0.5794025243500001,0.17062551377000001,0.13932216072,0.22844604366000001,0.43212409627,2.0,56490.805225,0.016708664285,2277.8245641,6.1692305793,0.004706520593699999,641.62090021,1.737757745,1.7403078157,-0.008376027571,0.5760456828830001,-0.2432240139973689,0.6933986127003938,0.057136049475600005,0.04052876726859997,0.6790037001331407,0.20748162505977277,0.046103207457,0.37460920902100003,0.6535037811870372,0.23169133757840804
151,1288,21626.392848,0.4785388931600001,260.75,0.59598558988,0.59614203374,0.41690789329000005,0.51033728703,0.51822592586,0.5138576351699999,0.5474496575500001,0.5676054312600001,0.6256786539,0.52464615305,0.17730865627999998,0.10753774395,0.5900972286899999,0.17885898359000002,0.17737407677,0.25687858233000005,0.2380876885,2.0,21626.392848,0.0080848375571,2854.3459178000003,4.8038446141,0.0025424068323000003,897.59485109,1.5106459817,1.3551395461000002,0.0017603453919999845,0.581228895676,0.07467710183950314,0.9050066082563777,0.021985346383000016,0.139745558345,0.8977667803877433,0.03863202027669365,0.014376002015000012,0.488367181329,0.9104375230769487,0.03173955582060271
