,area,PT_NDVI_0,LT_mag,PT_NDVI_2,PT_NDVI_1,PT_NBR_0,PT_NBR_1,PT_NBR_2,PT_NBR_3,PT_NBR_4,PT_NBR_5,PT_NDVI_4,PT_NDVI_3,PT_NDMI_1,PT_NDMI_0,PT_NDVI_5,PT_NDMI_3,PT_NDMI_2,PT_NDMI_5,PT_NDMI_4,Perimeter,P/A,P/sqrt(A),Max.Distanc,D/A,D/sqrt(A),Shape Index,NDVI_slope,NDVI_intercept,NDVI_rvalue,NDVI_pvalue,NDMI_slope,NDMI_intercept,NDMI_rvalue,NDMI_pvalue,NBR_slope,NBR_intercept,NBR_rvalue,NBR_pvalue,label
648,147142.55575,0.44191045891,324.59589041,0.45330805516,0.49125704898,0.29030348845,0.33758442227,0.39687479859,0.49581008079,0.47310262943,0.51076722761,0.54706917361,0.5015085942399999,0.021475882972,-0.011121471094,0.55080880124,0.17154638395,0.075784618849,0.16506949990999994,0.15399059732999998,0.024254512671,1255.4829789,5.5182540554,0.0068707907446000005,355.65178935,1.5632047283,1.5566707287,0.021286462296999997,0.444930947755,0.8242432727938354,0.08608102904355887,0.0365393212357,0.007955432895100006,0.8740511548953922,0.05263145540230176,0.04225934415200003,0.31604979928199994,0.91081037752421,0.031543379065645166,1.0
582,19077.114458,0.58959081594,217.83333333,0.57420242183,0.58259442975,0.48605378147,0.50078427003,0.48351669487,0.55801252057,0.58013438828,0.57426663357,0.6620456103,0.6302233285800001,0.15939336643,0.15042192379,0.54658896783,0.23328899899,0.13962875307,0.2563529317,0.24773200382,0.007006859216100001,2837.5556477,4.4589632137,0.0024104328486,976.14881818,1.5339299777000002,1.2578502993,0.0015832264629999982,0.5943812722690001,0.05404876449366172,0.9312164959056956,0.030202238129000008,0.11667249641499995,0.8871198686375611,0.04474727235675968,0.024358242048999987,0.4662681753170002,0.8701869567278839,0.0550387788358329,2.0
196,26912.726824,0.58024717246,234.25,0.48314464961,0.51110084169,0.4526911887,0.4729962082,0.42316693502,0.55398731679,0.52322743647,0.54018712354,0.5975521119899999,0.63605637103,0.15669598972999998,0.13869783992999998,0.56460431032,0.22204295313,0.12343570196,0.20261794096,0.1988655217,0.0097018050685,2782.987269800001,5.1961524227,0.0035137794965000003,1007.9365168,1.8819316318,1.4658075357,0.02214143996399999,0.492067337036,0.5623490685338873,0.3237631918124753,0.01672737222000001,0.130549504836,0.6625021703003071,0.2230640525381812,0.023444233213,0.432380304365,0.6864296721365247,0.20057304106019705,2.0
594,3032341.702,0.29614175855,665.04748082,0.45400858975,0.32071164104,0.12788349699,0.16693905677999998,0.24105420466,0.30274477188,0.33748886086,0.39032967293,0.49970294388,0.48130543885,-0.04153142517,-0.056719757352,0.53235920862,0.037694402497,0.0010256529373,0.14026619835,0.065942174886,0.129894,330.28297618,6.549944801900001,0.030213086453,76.823164375,1.5235041538999998,1.847705315,0.046898948929000005,0.316920717641,0.9080546751330432,0.03300244904349473,0.04285117689887,-0.08787412999655002,0.985783174681479,0.002030530347777016,0.054321588850000005,0.124746546872,0.9918189233297784,0.0008871884604823254,1.0
387,35869.009851,0.60724366636,271.25925926,0.38709831052,0.60885267192,0.44685648228,0.50971143832,0.45889690705,0.55569049064,0.58526816964,0.6004122868199999,0.7087926566600001,0.65177768469,0.19972966728,0.1007326288,0.61861518305,0.22011768189,0.24584249919,0.24721746962,0.23618555535,0.010240794239,2203.1982553000007,4.75,0.0035137794965000003,755.95238763,1.6298006013,1.3399502609,0.03412193684,0.4926614908480001,0.4399804156868649,0.4584386878164972,0.008531866083999992,0.20422297641399997,0.6746137541624304,0.2115963393200421,0.030777295958999987,0.449663970617,0.8401375749742042,0.07486092514891197,2.0
579,266661.73294,0.59636866735,259.63670412,0.6842385157199999,0.64214942357,0.48643281583,0.5353919272,0.5870453810499999,0.60343774736,0.6130099690999999,0.61898339093,0.7277648264800001,0.72571243299,0.19472373011,0.15641628257999998,0.57520850062,0.29646934709,0.241696187,0.29858408641,0.29307689034,0.04527509032,1301.4387233,7.6761159281,0.009909195333100002,284.84118821,1.6800437413999998,2.1653923244,-0.009035553514000006,0.6981214004180001,-0.2231217152491479,0.7182876661283523,0.025910141594000003,0.18717962340799998,0.8946078631591011,0.0404164913890292,0.01931475155100001,0.533629428475,0.9076407155518214,0.03322344936660787,1.0
142,40921.545207,0.0,332.41176471,0.5942843935000001,0.55843909206,0.0,0.44166999371,0.47084502836,0.44725709992,0.47568155503,0.4608368946100001,0.62157669422,0.56524251522,0.12083517275,0.0,0.3839264798,0.11781297433,0.13920908039000002,0.19164184723,0.1752366773,0.01185776175,2206.33225,5.114896104700001,0.0041836810209,778.44289287,1.8046486519,1.4428855516,-0.03217329238000002,0.6412137121000001,-0.5451728608568369,0.3419728660910135,0.017764094587000002,0.095654866639,0.8499249075169648,0.06819781189598087,0.004317032846999996,0.4463070157850001,0.4655596176090683,0.42940101882430814,1.0
605,5532.441787,0.4226389229300001,298.66666667,0.38281149566,0.43125498295,0.39418709874,0.32723449469,0.23990136534,0.35047560632,0.45368171632,0.49196659029,0.52227086425,0.5501863837200001,0.0075170869939,0.16755293830999998,0.54116572738,0.025969224563000003,-0.050875858776,0.17533562182999998,0.12014913931,0.0037729241933,5194.909570399999,4.4271887242000005,0.0012052164243,1659.4529909000007,1.4142135624,1.2488868813,0.035928085745,0.3777536335570001,0.7638649257942344,0.13275776268641698,0.05066620677582,-0.09637957754328,0.8815812642053744,0.048039208361004906,0.054324454218000015,0.20967859193800004,0.8486221786098403,0.06907351945176768,1.0
540,17166.342897,0.56259443298,286.72727273,0.5200956021600001,0.44895788931,0.47803088446,0.47853838821,0.46706615821,0.47289207001,0.4685996242100001,0.50586230524,0.58113016044,0.47279760242,0.18907470593,0.16665608862,0.5012244937899999,0.17807714557,0.19452155369,0.22386753655,0.18197456952,0.0064678700457,2872.7610527,4.3105272486000015,0.0021727348079,965.03916902,1.4480242379,1.2159772866,0.016556776723999966,0.4551708194520001,0.5180188528997043,0.37125485599967895,0.005703867707000008,0.176391499131,0.4976821778191039,0.3935599541804744,0.005618130006000001,0.461737319158,0.5593421866355639,0.32693286672613914,2.0
519,34751.14444700001,0.5529226804899999,249.63636364,0.55881551196,0.59758841607,0.43420126698,0.44735795692,0.49059996297,0.44842922447,0.46695726533,0.48159019697,0.43119913099,0.4549595689600001,0.13014279324,0.10191292745,0.62182720823,0.14072879839000002,0.15953780062,0.15184834804000005,0.17143640235,0.01185776175,2633.3642983000004,5.588005588,0.0043870540047,974.27420402,2.0674122831,1.5763472728,-0.007913879664999995,0.5566196062370001,-0.14649800288334813,0.8141423108550265,0.005530971133000004,0.13414591512899998,0.5446022516328379,0.3425820615917613,0.004482178245999996,0.453540386594,0.3659053140521237,0.5447303243723977,2.0
774,586644.68129,0.56870363576,316.69024857,0.0,0.12473669107,0.4717139297899999,0.33514896312,0.0,0.59713837745,0.58567688325,0.5949145681100001,0.63963913893,0.67759842752,0.21102336258,0.17130578514000006,0.68615016791,0.26865830336,0.0,0.26557720294,0.24598786645,0.08354600000000001,1188.3865843,9.964183136399999,0.017283264738,245.84300802,2.0613029354,2.8108441671,0.176246609261,-0.10311494269699993,0.8318921787023927,0.0806212689003678,0.035509554716999986,0.09172068291500003,0.4960896115796106,0.3953196400125133,0.11052080932300004,0.09101333041699987,0.6689164976270349,0.2169697982612973,1.0
745,44807.677274,0.6065323525999999,267.33333333,0.45422962993,0.6328809905699999,0.48357283264,0.5475420202800001,0.52039719111,0.61956904063,0.6404239438699999,0.68063722913,0.7050085003300001,0.65412353986,0.22892062245,0.18019598149,0.7817666007100001,0.27612094883,0.25595762178000003,0.36845225378,0.29058012910000003,0.01131877258,2106.0444204,4.882400827200001,0.0036655226534,682.03097796,1.5811388301,1.3772998447,0.05485500906800005,0.4810368250759999,0.7145890242246371,0.17498962226470158,0.03136857699799999,0.18990058419400005,0.9433284663602892,0.01605663935679724,0.038621717045999975,0.4858487338660002,0.9207878676113728,0.02644190785338432,1.0
273,37177.865458,0.17425440540999998,312.31818182,0.39960674519,0.32713558669,0.2618590689,0.3117836249,0.33430440479,0.5399965167899999,0.0,0.57720337252,0.0,0.62681199632,0.08655043816500001,0.10072562465,0.63377558117,0.21038548103,0.11454474882,0.23189425135,0.0,0.010779783409,2215.3132496,4.8867777743000005,0.003595506223300001,738.89912933,1.6299436855,1.3785345587,0.021367324377000004,0.333364008743,0.12970826353131645,0.8353145714960412,0.017614287755000003,0.07583212060799999,0.2941348828485197,0.6309682335029054,0.019653509045,0.293697056665,0.13501538375561226,0.8286167980608721,2.0
713,458668.50614,0.31045962281,610.74863388,0.45884209395,0.3438577774,0.091435863171,0.2805731809,0.25280737575,0.33284989279,0.31370256815,0.33379736323000003,0.50206641837,0.47784940188,0.050662751909,-0.11604841602,0.49062746065,0.049738753976,-1.162819965e-06,0.078850942448,0.052566865981,0.052820938706,884.77778571,6.836285042899999,0.011912758106,199.54480168,1.5417940698,1.9284804057,0.03367636909199999,0.3536195231740001,0.8322539521721043,0.0803657762663007,0.0108944409878965,0.0136803073351175,0.6021442367278244,0.2825750776259071,0.016734355706000008,0.252543009046,0.7501874079759344,0.14413580902220655,1.0
103,34158.111089,0.49401348976,273.12,0.55646712858,0.59514270063,0.40917124123,0.4902916448,0.41671685948,0.52802701905,0.50387064404,0.54388513184,0.6066282127699999,0.6717092609800001,0.1465457469,0.12256926471,0.5784584606300001,0.2269868775,0.090563780964,0.2279604456,0.25046728283,0.010779783409,2433.2129135,5.121475197300001,0.0036655226534,827.38184211,1.7414898464,1.4447414794,0.001679260419000006,0.5966433714609999,0.06109527932941775,0.9222594944127891,0.0322732899266,0.09168495697899999,0.7558754290700129,0.13937057869654418,0.01943407586400001,0.43825603225000004,0.6240707954994495,0.2605211949137681,2.0
47,36976.93842,0.50795443446,318.92,0.57094550133,0.6405036792600001,0.40127761301,0.48694439007,0.46810390597,0.5613449419100001,0.51694207164,0.5680818182999999,0.64606806455,0.61688271707,0.17839527219999998,0.08065298050099999,0.6193487337100001,0.22859788912,0.14113754226,0.27859077625,0.21000195667,0.010779783409,2248.8786019,4.9236596392,0.0036655226534,764.70139953,1.6742252844,1.3889387407,0.0032812672120000053,0.6089059375480002,0.17517566302277826,0.7781054506516741,0.026925542251,0.12656806054699998,0.8209838788066788,0.0884407064241407,0.021111302212999984,0.456949518939,0.7551273022652757,0.13999463544470814,2.0
611,21035.692053,0.33151950726,278.83333333,0.4780769254,0.4312348216800001,0.61855232559,0.33465759142,0.57699112829,0.49443745143,0.0,0.5206093215600001,0.0,0.5891921081,0.096222011109,0.28093713012,0.57264881463,0.17349713237,0.25597642754,0.19200738598,0.0,0.0075458483866,2734.1629318000005,4.5421997917,0.0025566501193,926.37668125,1.5389675281,1.2813309044,-0.019524893950000025,0.4728052158120001,-0.1282811464465743,0.8371164522060577,-0.0064405677798,0.1628622947392,-0.10348888980806883,0.8684694338390255,-0.020508766800999983,0.4468653989429999,-0.1389074135028992,0.8237080136871908,2.0
650,47575.850482,0.49901081552,253.27027027,0.5434432754,0.5542694614399999,0.45975734397,0.45416883604,0.5101101221100001,0.33736474864,0.57646167278,0.58906742029,0.5404677167499999,0.37955706272,0.12399259255,0.12027131333,0.61053143476,0.11789144147,0.16911085383000002,0.24291737326,0.24439342692,0.012935740091,2071.0602938,5.1759731138,0.0045175524506,723.27701697,1.8076066664,1.4601150578,0.010954838799000022,0.4927892738169999,0.2003303939340201,0.7466479209484986,0.031313213450999994,0.08572149725300003,0.8027073649612907,0.10202600551667168,0.033614871917000015,0.392589944221,0.5173551664219679,0.37197783995760186,1.0
249,60532.32515,0.49542008451,378.34722222,0.59949367135,0.58764497632,0.31151045638,0.39031642151,0.4325278509,0.3871740228,0.54287720003,0.56185569449,0.63656423434,0.50056647588,0.08615269545700001,0.033740741615,0.6617043079,0.06387719213399999,0.11127778039,0.21208106851,0.20192114222,0.014013718432,1786.6091115,5.003702333000001,0.0043454696159,554.0039674,1.5515822271000002,1.4115183677,0.018518922615,0.5416379653129999,0.4758629069287553,0.4178267682805944,0.0342500107936,0.0323119433614,0.7978686788312517,0.10572009443978064,0.04534278950899998,0.32692186941900003,0.8551615754289155,0.06471303466678091,2.0
563,26308.205019,0.47807123433,258.625,0.61678104959,0.56436528868,0.46335791337,0.5298304152000001,0.56683889222,0.58432302893,0.51029249455,0.5853266196,0.58233494962,0.65941890377,0.23054434708,0.19236971826,0.4542022708899999,0.28037671459,0.26805101747,0.3165237707,0.22594579547,0.0086238267276,2526.3997911,4.6676797279,0.0031543532477,924.08598152,1.707305953,1.3167281409,-0.025477213555000024,0.651852133175,-0.5241036542531838,0.3646423116289552,0.012985362523999995,0.22533224149000006,0.5482257476635652,0.3387181237364769,0.0054446011129999925,0.538988486761,0.2552060932567328,0.6786240125656229,2.0
145,1385045.2455,0.31262640456,515.78077572,0.4917789698100001,0.4465798476,0.068582788268,0.2275022434,0.32140087995,0.32603174995,0.34076563136,0.35878441453000004,0.47985876679,0.49866334712,-0.018828307924,-0.10944315176,0.48329983806,0.032067685291,0.03453802713,0.11249826908,0.097478894828,0.141214,782.12809337,10.509397536,0.030045120236,166.40795251,2.2360113911000004,2.9646463097000004,0.0061519777900000076,0.4615802205060001,0.48411160506154105,0.4086131666254525,0.032559402170600014,-0.046127292830800026,0.9623769410132922,0.00871061475304485,0.028192909367000012,0.230318255737,0.8742494771259479,0.05250882171712799,1.0
120,20705.508063,0.5100336832,268.41666667,0.62469399781,0.53676766318,0.47528458608,0.5081149122199999,0.58714471153,0.54066618149,0.61436608353,0.65017005076,0.4874709957399999,0.56619936872,0.18927312783,0.14314152804000002,0.70368974595,0.28821301944,0.299715231,0.36553663982,0.32645083199,0.0075458483866,2808.0592272,4.6031716445,0.0023182800799,862.70853006,1.4142135624,1.2985307466,0.019662116346999988,0.5247780052390001,0.3725987005096677,0.5368103356331545,0.037926262497000006,0.18005898252499994,0.9143694626750596,0.029690564376557912,0.031133164908000013,0.486692893182,0.8678123936928587,0.05653478340000576,2.0
336,28030.124091,0.25956950397,277.52631579,0.6394884240600001,0.44690122247,0.18746890107,0.46192635119,0.49008111,0.51025949001,0.53299581409,0.53974907398,0.66034200549,0.61662244201,0.15875390812999998,0.036604467779,0.6682488155399999,0.17814529866,0.16423776835,0.19402645618,0.19535325438,0.009162815898,2523.2417913000004,4.8083261121,0.0029150296366,802.73626403,1.5297058541,1.3564037534,0.04635487675699998,0.4672559516430002,0.8023984592341866,0.10226064734959983,0.010166058213000005,0.14760516250099998,0.9615635977318796,0.008993486574859785,0.019856014967000013,0.447434322953,0.9834060197534944,0.002559621509414325,2.0
113,83734.454121,0.5736417052,317.72307692,0.56002633224,0.59895097933,0.46435801517,0.49899267874,0.560431766,0.6204939078,0.5377962084000001,0.56742564791,0.44902997577,0.52845452321,0.16353288026,0.12434422723,0.6349665348899999,0.29496921293,0.23875070881,0.28339666434,0.21876382231,0.02317653433,2113.3501563,6.9985807454,0.0066560252552,606.92905217,2.0099092266,1.9742631781,-0.003896524535000018,0.5659752426929999,-0.08651820589994694,0.8899791835787713,0.021974068166000005,0.173960453232,0.6564668865591144,0.2288404993075496,0.011423038074000023,0.5227589275479999,0.40678492040760655,0.4967268348106007,2.0
230,47690.160076,0.59340392573,254.0625,0.6363921997199999,0.6656143021600001,0.4354601731100001,0.52843867077,0.53934008507,0.5326522573800001,0.62249565748,0.6291824842600001,0.6689128425199999,0.54746232473,0.19658576945,0.11664702490999998,0.5815148506100001,0.18708761409,0.20032609601,0.28363417574,0.27889243496,0.01131877258,1812.1777571,4.5289764745,0.0038112289743,610.19199084,1.5249857033,1.2776006755,-0.013567826029999995,0.660682782038,-0.4003605814209424,0.5042108335266813,0.025266315153000003,0.15350627259100005,0.8374227058625479,0.07674297736696414,0.028464319939000036,0.4850288711749999,0.8860684931917573,0.045366463059758326,2.0
586,28766.477748,0.5439923497300001,261.63157895,0.4905474231800001,0.49566411743,0.45942027208,0.44540550818,0.42458772774,0.5287129575199999,0.55764035021,0.50723811067,0.45488864069,0.6133021345499999,0.12172175182,0.13822380042,0.5065909830399999,0.22449670875,0.12417241094,0.20128603366,0.2555981757,0.01131877258,2997.0632137,5.8243520604,0.0035137794965000003,930.40293862,1.8081014267,1.6430193816999998,-0.0013805051270000205,0.516340175159,-0.036532085589700856,0.9534962522810442,0.029055432843999997,0.098288717642,0.762706354133825,0.13371079256840065,0.025671782745,0.41570158262900003,0.7231749766951939,0.16739055578437975,2.0
494,29732556.758,0.2363871649,668.23939106,0.30109962617,0.33507346529,0.045033721522000005,0.056548656059,0.16647904019,0.32455845297,0.28734138803000003,0.33414590135,0.41922040139,0.29749828139,-0.12331609951,-0.095104115514,0.52413337076,0.08826718792999999,-0.033087741248,0.052267440818,0.042754780952000006,0.984216,255.28657234,15.851092362000001,0.10080427279,26.146676417,1.6234828924,4.4715105994,0.049624058616000014,0.226532853152,0.8129926448484617,0.09430788148372272,0.042700960285600005,-0.12272576706840002,0.7997493965444157,0.10427953889226192,0.06760568384219999,0.03099763619319995,0.8944927925144859,0.0404819776732752,1.0
335,12331.760695,0.5511769544,235.46153846,0.58921438997,0.28087028793,0.40737551993,0.27335933731,0.42611047084,0.37644379112,0.4961997947899999,0.49971450865,0.63289941983,0.49395177581,0.1049046215,0.08009775050699999,0.61409149929,0.10192822208,0.11581658822,0.16453782029,0.18315921317000006,0.0064678700457,4047.9814834,5.1168171925,0.0021727348079,1359.82792,1.7188791274000002,1.4434274805,0.07101274525799997,0.30916723879200003,0.7737662562703451,0.12469630433449627,0.018660902253,0.078086586293,0.7917589565974692,0.11044083748399544,0.052279966662999985,0.2575256805530001,0.8781893778820952,0.05009136754150674,2.0
372,19599.169819,0.32348733161,328.61538462,0.36061641404,0.4393827251,0.4849733855,0.40995538575,0.38609109862,0.46910709143,0.49246669667,0.49004957846,0.60775221927,0.56126638225,0.12237667444,0.19905837051,0.55414980224,0.14983642961,0.13182113904999998,0.15192812628,0.16218603332999998,0.007006859216100001,2756.4826292,4.3948021246,0.0025424068323000003,1000.1771198,1.5946338586000002,1.2397507902,0.047666995951000005,0.36163252072700003,0.7418037382883513,0.15124434265782624,0.008946779795999999,0.11678934115399997,0.8761009315328059,0.05136832676886568,0.02665639834700001,0.369564775145,0.8667062009371143,0.057235988295783115,2.0
498,231466.69494,0.4962438268600001,339.70652174,0.5676424244899999,0.54270097865,0.35101398917,0.41302171209,0.46957189417,0.32370755832,0.4444691990899999,0.5447672892000001,0.44935805908,0.33672183681999995,0.10673429577,0.035722421789999986,0.5491845846,0.092528041222,0.14391480559,0.22127859842,0.15165260355,0.035573285251,1183.1056993,6.487446070800001,0.011465403175,381.31940147,2.0909281854,1.8300747485,-0.010531715351,0.5207167227809999,-0.17209544734524246,0.7819677284134391,0.023682640326,0.07217374793240001,0.7464657830568421,0.1472790043418644,0.02383884591400001,0.367590992832,0.4664570564148241,0.4283900205880529,2.0
639,14387.725752,0.5496515219,251.16666667,0.54081991888,0.60721662045,0.47970347221,0.57769691944,0.52604620044,0.0,0.56991936954,0.5419082011199999,0.65982743181,0.0,0.0,0.15463851579,0.60051726149,0.0,0.20415531127,0.18846247517,0.23106251714,0.005928880875199999,3139.7805096,4.314554973,0.0019433530911,1029.1490563999996,1.4142135624,1.2171134867,0.010560879500999987,0.449993608023,0.06126688704825085,0.9220414059948058,0.040383215621,0.0035864138530000006,0.5557980410850252,0.3306788619542753,-0.0027704267540000107,0.45142541837,-0.01762137570762365,0.9775649287937014,2.0
770,20583.479946,0.15454022937,366.76923077,0.6789243905,0.0,0.34319233193000004,0.0,0.55751954808,0.60520131974,0.6194404363600001,0.65067665016,0.7306633135899999,0.65249006538,0.0,0.21081919179000005,0.74014288713,0.23720453417,0.21040467918,0.30466513686,0.26349586029,0.0070068592162,2837.5556476,4.4589632137,0.0021727348079,879.88865409,1.3826657969,1.2578502993,0.153202469735,0.100836722115,0.7680563095776318,0.12932692110454305,0.066242145483,0.004427605650999977,0.881824996266296,0.04789279357473202,0.13632741886000002,0.07758533428799991,0.7865060486049373,0.11454885681966308,1.0
186,51993.009095,0.3930962345699999,321.84090909,0.48949591118,0.4030611315300001,0.31630282706,0.38135156828,0.35174905873,0.43133749131,0.3551315754,0.41000929982,0.49826296118,0.5004462644100001,0.054930321942,0.032361952148,0.56657960599,0.11079291425,0.017779821494,0.10485330196,0.021651496994,0.015630685944,2289.5498106,5.982243228300001,0.004353818268399999,637.73808954,1.666312019,1.6875596578,0.033580399891999985,0.3908279751820001,0.9109735227653084,0.03145766323322097,0.010371763553600005,0.03088628066719998,0.37017090761184657,0.5396804137396385,0.0060697979750000035,0.367706404783,0.2776408022279769,0.6510923652422806,1.0
893,26260.155192,0.61324938647,234.41666667,0.68064275037,0.71712507758,0.58200938203,0.6752771333200001,0.65658558247,0.55079754147,0.7516491510100001,0.6501648744899999,0.7942836409399999,0.49841544067,0.33373093259,0.24563081181,0.59964100289,0.24831645693000004,0.30908538089000004,0.3740466112300001,0.4641933981800001,0.0086238267276,2761.4137251,4.8799542507,0.0027746165746,888.45294938,1.5700688772,1.3766096782,-0.012132725881000006,0.694419760133,-0.16913981603389944,0.7856757746385827,0.023573937457000017,0.275152743593,0.4640079782098586,0.4311502702484659,0.004483905087999985,0.6434431412880001,0.0987483498803266,0.8744743335397678,2.0
744,42349.879402,0.5711873050199999,288.0,0.5591808540500001,0.63035954663,0.5148036445899999,0.54706859333,0.5052223861199999,0.550789607,0.6424991709800001,0.5632349320800001,0.71027080332,0.59043405482,0.22733522696,0.19832927233,0.6809132873999999,0.23448753485,0.22248036819000006,0.27740509638,0.30646525323,0.01185776175,2332.4083785,5.2590058811,0.0035034296081,689.1206573,1.5537971921,1.483538169,0.02521974308099997,0.558572480001,0.6400254808654698,0.24477964201985655,0.018412462388,0.19839730875800005,0.7934513824835829,0.10912694239692912,0.01696094623600003,0.5108800991939999,0.5349184715893297,0.3529614134203435,1.0
775,22404.549853,0.6187307746,246.91666667,0.0,0.19725457639,0.60124280807,0.30169882968,0.0,0.60998633423,0.61714321053,0.61864110425,0.60786881157,0.6647073835899999,0.23027174296,0.27343466153,0.67495553558,0.28477931184,0.0,0.28784823538000004,0.29135278874000003,0.0075458483866,2808.0592272,4.6031716446,0.0024104328486,897.0016167000001,1.4704292441999998,1.2985307466,0.156327072995,-0.04002395755900001,0.7958972051054584,0.10723656392547297,0.04065057735800001,0.09689868371,0.5146473012162068,0.374931148480501,0.125102775967,0.05418556783700002,0.7170855839903431,0.17277003003199345,1.0
632,748959.7177800002,0.331114731,715.87347295,0.50570497844,0.35320760784,0.054196978963,0.2124838574,0.2739178381,0.30834855692,0.3257425129,0.34208938027,0.45049256275,0.24133166795,0.026516477594,-0.083843206339,0.52292010428,0.11381157542000002,0.01522270634,0.041701918252,0.045468168812,0.050125992854,513.52741289,5.073565948,0.015084476441,154.5364335,1.5267944166,1.4312265296000002,0.028421257719000014,0.329467611095,0.3828408450623584,0.5247357597988208,0.006061634378800002,0.030359266147200005,0.2493074878981473,0.6858914563005432,0.031103572054,0.19920571295599995,0.957000074022604,0.010634430464225264,1.0
216,154648.10150999998,0.58474927211,259.45038168,0.4996295204,0.52733993541,0.39971534084,0.43102701937,0.3698288533599999,0.4963839196600001,0.5486804205899999,0.5351741132500001,0.6399321113399999,0.56331178686,0.11338617836,0.08784487682,0.63662946613,0.16509922305,0.056903851295,0.18891633288,0.19276322033,0.035573285251,1774.6585489,7.9454663037,0.010863674040000002,541.96040289,2.4264544421000003,2.2413746625,0.035888165238,0.465704068314,0.894695022978538,0.040366911517733535,0.0286919678075,0.05733785776050001,0.7849264176549506,0.11579298837106652,0.038714575499000016,0.36007513874899993,0.8162807615123456,0.09187980520863297,2.0
505,35219.719716,0.55498994627,288.86956522,0.56117652711,0.5836229135100001,0.40881118036,0.46995617142,0.46696899429,0.40300257811,0.3885886882,0.48324167681,0.4534953932,0.5364706932600001,0.14190130245,0.075781809343,0.46046446713,0.075433406514,0.14329124632,0.17102270763,0.10516298701,0.010779783409,2355.9680591,5.0395263068,0.0036156492729,790.21570995,1.6903085095,1.4216241241999998,-0.03539980266700001,0.625245406843,-0.9468621532202114,0.014586381428232681,0.002011455105,0.1213279646698,0.0852988328206627,0.8915259977591883,-0.0051809295309999896,0.4578944103589999,-0.18944844988909407,0.7602374972449453,2.0
552,55506.232149,0.58903632939,251.43589744,0.63588685632,0.65141205251,0.46898818552,0.53971084207,0.5859796774399999,0.58601928532,0.6702123028,0.6234768605200001,0.4756309306600001,0.5851155179699999,0.23197377026,0.16575948699999998,0.55611176401,0.31207068771,0.29029530644,0.32392819136,0.38983178943,0.016169675114,2226.3898159,6.0,0.004104819228800001,565.18932276,1.5231546212,1.6925687506,-0.035085650266,0.686088375092,-0.7903038537088249,0.1115742699796408,0.028344532519,0.224586351483,0.7847173699873765,0.11595793822008615,0.025176466226000033,0.5255503949519998,0.816750193565246,0.09153473927026666,2.0
752,29040.876047,0.6427907161399999,273.90909091,0.5489946262300001,0.66324902326,0.51512642577,0.57219542563,0.47700979188,0.5083399135600001,0.6286986495100001,0.66308382526,0.70620226363,0.52885544548,0.23609362667,0.19256524804000005,0.76680338879,0.1967400657,0.19483943439,0.3589198906,0.27197364407,0.0080848375571,2319.1560582,4.3301270189,0.0025424068323000003,729.29581651,1.3616778865,1.2215062798,0.036431636846,0.53352603894,0.5648644550310323,0.3211176332824231,0.032278673753999995,0.154877311024,0.7524104667283786,0.14226779750118065,0.033346565689,0.469825824101,0.672824084239426,0.2132802539591728,1.0
750,286911.09816,0.5738071887,308.45679012,0.59079157984,0.4702052385600001,0.46968996979,0.58058314947,0.5827337872199999,0.55220819808,0.6144039201199999,0.65719854289,0.68877357934,0.6310484129,0.28695725351,0.17225294491,0.7403530009999999,0.24174066488,0.28458291823000004,0.35627836835,0.27857055614,0.053360000000000005,1556.5990772,9.1137328664,0.013113449622,382.54092169,2.2397390708,2.5709365752,0.06382775243799997,0.4327511050140001,0.9786279033862464,0.0037385859551423892,0.01326298675899999,0.24983699194500006,0.5052677751954688,0.3852039128652914,0.018490091974,0.5419552436339999,0.7305883758838306,0.1609082465688696,1.0
207,41303.149724,0.59612201541,330.225,0.32848528515000003,0.52059013135,0.4748715253,0.417735602,0.22480875411,0.5404255390199999,0.5595048082,0.55330479105,0.5768164074100001,0.6340195359399999,0.11101121105,0.15075107,0.6439130241800001,0.20531730223,0.044461061336,0.21759809765,0.22512489759,0.010240794239,1905.4687613,4.417410272300001,0.0030727110328,571.72859341,1.3254270092,1.2461284309,0.049497690792000025,0.39227180443000004,0.6087888637673374,0.2758418812319018,0.0393837609454,0.042551231135000006,0.7820778779812981,0.11804668274634925,0.060583443218999986,0.27740556921899995,0.668327994517715,0.2175269834322893,2.0
608,631912.66678,0.29840717641,662.5623216,0.36549147006,0.30583823167,0.47499967753,0.054541012237,0.20806053918,0.30151755839,0.0,0.34626708245,0.0,0.3997610854,-0.12777587214000002,0.26129702134,0.48649990577,0.098043245728,-0.006580087379399999,0.068666497546,0.0,0.063600722116,769.51962001,6.9958561674,0.016597453668,200.8163715,1.8256616395,1.9734945888,-0.00041681218599999846,0.312768575138,-0.003543081950889082,0.9954888173883972,0.039946482675140005,-0.1133686912745,0.7234570788005146,0.16714253338519494,0.037539160124600006,0.06945975807759999,0.3928336182573741,0.5130085047942047,1.0
