,PT_NDVI_0,LT_mag,PT_NDVI_2,PT_NDVI_1,PT_NBR_0,PT_NBR_1,PT_NBR_2,PT_NBR_3,PT_NBR_4,PT_NBR_5,PT_NDVI_4,PT_NDVI_3,PT_NDMI_1,PT_NDMI_0,PT_NDVI_5,PT_NDMI_3,PT_NDMI_2,PT_NDMI_5,PT_NDMI_4,Area,Perimeter,P/A,P/sqrt(A),Max.Distanc,D/A,D/sqrt(A),Shape Index,NDVI_slope,NDVI_intercept,NDVI_rvalue,NDVI_pvalue,NDMI_slope,NDMI_intercept,NDMI_rvalue,NDMI_pvalue,NBR_slope,NBR_intercept,NBR_rvalue,NBR_pvalue,label
747,0.5594036049800001,324.85833333,0.55635636028,0.54800168222,0.4553619303100001,0.49173767766,0.47842048893,0.53499820622,0.63591338289,0.6641272126,0.66578426247,0.56772606408,0.17999824893,0.16797972866,0.77016815673,0.22569601976,0.19712911544,0.36381599105,0.29838635613000003,375841.35883,0.064139711286,1422.1169516,9.5506110115,0.015667813516,347.389515,2.3329882423,2.6941776246,0.055376085121000014,0.4554790497929999,0.9153310512334506,0.02919618783393573,0.046889272493000005,0.11233732878300008,0.966503112181926,0.007322279723668171,0.05022719638399999,0.410357804508,0.9401825815412416,0.017403626899471187,1.0
441,0.46612098455,363.05555556,0.2726600488,0.26389230313,0.4088085065300001,0.34653760925,0.39045825064,0.49405596137,0.48639158845,0.5404704260800001,0.62399432262,0.61456806898,0.12006304746,0.099182468634,0.65729482492,0.16818252216,0.16592794389,0.208099431,0.17290904534,42102.03201700001,0.01185776175,2176.9144866,5.0806823689,0.0036156492729,663.78119636,1.5491933385,1.4332340349,0.11381393174,0.14504011846999998,0.9004573887450094,0.037132501494989735,0.018305386853000004,0.11212023741099997,0.92342002953777,0.025145136864851196,0.04837989714700002,0.30644307571699997,0.9545648214773196,0.011546225858215292,2.0
15,0.40893752277,276.83333333,0.58958361745,0.57162197471,0.48945367157,0.5361163330100001,0.6248505711600001,0.64418159842,0.6588666963600001,0.30224063843000004,0.60194759965,0.58639599085,0.25099729508,0.19597849011,0.31615807831,0.35758085489,0.31854921281,0.15551699892,0.36963757157,27717.645976,0.009162815898,2523.2417913000004,4.8083261121,0.0026949458524,742.12993862,1.4142135624,1.3564037534,-0.04985638106,0.682710595374,-0.6473294413650884,0.2376626633016201,-0.013987223356,0.33241805672200003,-0.24989052627783406,0.6851726046216338,-0.043373526396000006,0.683371746664,-0.4627596314203397,0.4325587685629568,2.0
741,0.4526287946600001,362.63407821,0.53707824896,0.6355934054300001,0.42163919614,0.56682888706,0.5356300943,0.43132631003,0.69403737684,0.6698492797600001,0.78378912346,0.4496654316100001,0.24573427743,0.15152403609,0.6490368089399999,0.20721285531,0.22071511767,0.37440708224,0.39245315609,325180.73817,0.043119133638,1105.5939495,6.904509632000001,0.011098466298,284.56965976,1.7771569369,1.9477262069,0.02735976815199996,0.5289532992240003,0.34360892232225737,0.5712718121372964,0.04290836480400001,0.15937940333599993,0.7679762150075581,0.1293922319176852,0.03644480679400002,0.4701999692160001,0.5413515305212072,0.3460577292033249,1.0
87,0.48697285435,290.04081633,0.48616772174,0.58724574387,0.36619630005,0.48477785994,0.34277064128,0.5119467696500001,0.41272708011,0.52374726026,0.49194368096,0.62333856026,0.13575933926,0.047302300281,0.53553273835,0.19504960026,0.027860527873,0.20889250345,0.13603087393,72322.766021,0.019942599307,2128.5897464,6.515336706799999,0.0060561375804,646.40682781,1.9785673307,1.8379425516,-0.009765005181999976,0.574140704582,-0.2583429372600328,0.6747639724745259,0.0254436674437,0.06438756662350001,0.5635664128855028,0.3224821631697546,0.014789523947,0.410825350407,0.3067990814690608,0.6155888793078992,2.0
246,0.55556315667,224.81818182,0.5732674888699999,0.66907721919,0.44914467029,0.52454652818,0.49602614545,0.42265374032,0.55793344813,0.50420844313,0.6770834503899998,0.42795482439,0.19188303359,0.12402089582,0.5675835255,0.090790427642,0.17333236276,0.15133839302000002,0.20090920438,20651.595452,0.0080848375571,3008.6348863000007,4.9319696192,0.0030130410608,1121.2520209000004,1.8380365552,1.3912829428,-0.009917142585999995,0.6127447294259999,-0.15557880523101586,0.8027129562238743,-0.0053512439519999965,0.1777044161344,-0.1926053731404865,0.7562919997434069,0.002123113257999998,0.4947043212679999,0.06724304685226097,0.9144480584604884,2.0
576,0.51845357846,260.0,0.21741452068000006,0.57503934205,0.41825828515,0.4513115994600001,0.3672706484800001,0.54855298996,0.48434998933,0.54865075834,0.42617994174,0.6256682015999999,0.12080631815,0.096454783845,0.60688545741,0.23003182095,0.1704852879,0.2470519077,0.22917280626,17945.042734,0.0064678700457,2782.987269800001,4.2426406871,0.0022867373846,983.93458523,1.5,1.1968268412,0.02724576517800001,0.408500197162,0.2511633756321591,0.6836036454944421,0.031117869745999994,0.106156018954,0.9336500018719808,0.02031070778517893,0.03117576586099998,0.38649989953100017,0.6505932361892841,0.2345010037424304,2.0
727,0.5194362883,280.75714286,0.5221587582399999,0.52488310994,0.33261728483,0.40145300472,0.4432343923,0.43229970604,0.42942492276,0.50622556716,0.4712233786300001,0.31576341760000004,0.11165857349,0.021919761256,0.6619922250399999,0.18100996047,0.11368827797,0.16615986812,0.12446040177,174640.52074,0.038808,1707.182634,8.1395542666,0.012291091083,540.69102372,2.5779221517,2.296125866,0.022328285059000003,0.432219322713,0.28329614920948804,0.6441807739091343,0.011977471306,0.103463002446,0.5914277668226722,0.29352341099286355,0.019573565534000012,0.383806821994,0.7976700089796794,0.10587261646425876,2.0
225,0.56933878238,305.14545455,0.54446127142,0.63099603169,0.42619677416,0.46896351812,0.47474305673,0.38562368912,0.52833436274,0.48755175589,0.6326937215999999,0.22661273585,0.1382934254,0.098242860032,0.53174250045,0.16520439996,0.15021552704000002,0.15477921247,0.18247725473,53241.908604,0.014552707603,2087.2404524,5.5113519213,0.004917814695600001,705.34377863,1.8624580532,1.5547236726,-0.011027461229999992,0.5463836358919999,-0.10438256505733964,0.8673377338561743,0.0065233301830000005,0.13862397337100002,0.6191191783572781,0.265459815191081,0.009076778154999993,0.441812942055,0.2755690880271052,0.6536272364561624,2.0
342,0.2446449015,232.6,0.69278817034,0.3410051465,0.33286290681,0.35021626771,0.53555005477,0.5310329697,0.55189103867,0.53767616669,0.6954507009299999,0.6449317086999999,0.19132867923,0.13175362608,0.66396048798,0.19220071964,0.19332709008,0.18775430322,0.20744993616,37526.361227,0.01185776175,2436.8445746,5.3754555517,0.004104819228800001,843.56615337,1.8608295374,1.5163880145,0.064857321355,0.4130552788249999,0.6813219595616199,0.2053178507007637,0.0006974094060000018,0.192319917448,0.14545585107404024,0.8154550058333404,0.039126078186,0.3838950649499999,0.7295010788297845,0.16185433733694995,2.0
182,0.5208318667,253.36363636,0.39073252497,0.4579292761600001,0.42331804019,0.37702407801,0.45474879218,0.52118141182,0.5080922959399999,0.5361868224399999,0.59811714563,0.59816638448,0.085667744956,0.10691279622,0.45445224101,0.18020363423,0.15343260901,0.21888317619000006,0.16379578163,18464.757417,0.007006859216100001,2923.5421824,4.5260190548,0.0023182800799,967.27926097,1.4974726183000002,1.2767664028,0.020043055035999992,0.4397503493420001,0.3385599700406426,0.5773148280306364,0.02767940350880001,0.07735837867679997,0.9000562739550069,0.03735484602257552,0.03716689926199998,0.367945982292,0.9045698188320948,0.034877558109938665,2.0
822,0.60101727603,288.81481481,0.61340425039,0.69105996688,0.4527277019300001,0.60601668929,0.53742510867,0.66403368115,0.55918413339,0.59046193833,0.63105269149,0.7758609362800001,0.28099059044,0.16554006575,0.69649779631,0.36165130221,0.24894049634,0.29513773467,0.29676171765,43952.111218,0.01185776175,2267.6192569,5.1854497287,0.0035034296081,669.97841681,1.5320646926,1.4627883615,0.0028524099959999828,0.6730178982820001,0.07043041965259393,0.910399397607812,0.007611550976999994,0.273861715331,0.2929932199850607,0.632357796783413,-0.0009350477199999927,0.5942294533260001,-0.03043107196382397,0.9612599367478879,3.0
626,0.21933831051,284.58333333,0.67088792622,0.56932247281,0.47818603814,0.42438291088,0.5217708304500001,0.47659350932,0.53395349979,0.59168649912,0.67264125347,0.58271728605,0.067659124808,0.24278971441,0.67991375625,0.12135374821,0.14562205728,0.21253547519,0.16471525282,22442.117873,0.0080848375571,2782.987269800001,4.7434164903,0.0027746165746,955.08692058,1.6278820596,1.3380930871,0.022293589412999984,0.5682157707209999,0.6498449369542411,0.23522486318860786,0.030884589630400007,0.04972336277039996,0.9124651380744582,0.030677455209747594,0.034678984581999986,0.4056404961660001,0.8715963568568855,0.05415682615917258,2.0
803,0.40212951728,436.23076923,0.49269617626,0.67671707358,0.1098885383,0.6527930668399999,0.52799326607,0.4182954686,0.47959607244,0.6277668859300001,0.6692371913399999,0.29432656765,0.34480623261999993,-0.055742378160000015,0.78197404998,0.21672850294,0.27616584131,0.32647105455,0.22076608922,21298.518196,0.007006859216100001,2756.4826292,4.3948021246,0.0022867373846,899.59733506,1.4342743312,1.2397507902,0.03870549678799999,0.4668737213980001,0.3189149584081954,0.6009369781412217,-0.009207010822999993,0.304608576597,-0.2474799801098877,0.6881453855141448,-0.009844955544999971,0.5708238186110001,-0.15760144586570268,0.8001694204539864,3.0
636,0.54856956264,236.92307692,0.53699582426,0.0,0.39552359866,0.0,0.53299170409,0.4314453043,0.55759156787,0.53766006037,0.60805011962,0.47190515697,0.0,0.088522677755,0.6110032330399999,0.096261823084,0.17820889049000002,0.16857673487,0.19564414113,25792.844242,0.0097018050685,2903.986716300001,5.3079104216,0.0031428199249,940.72260258,1.7194539072,1.4973338851,0.12930607614399994,0.05767263834600012,0.7998441339031079,0.10420713220664804,0.035458872037999994,0.02136170180080002,0.6936192119161126,0.19394755080858844,0.109991998452,0.08196173196999995,0.7386365567800894,0.15395570158369487,2.0
332,0.5662807554,247.41666667,0.65756029718,0.51622150673,0.40168396086,0.43133637061,0.48722738938,0.4696959886300001,0.5056432825,0.45643817551,0.6511243946,0.62161935535,0.11781452658,0.06548228905,0.4963586090300001,0.14855953678,0.15918884323,0.16279993041,0.18092553525,20105.715595,0.0075458483866,2886.0608724,4.6666666667,0.0026542138483,1015.157255,1.6414763003,1.3164423616,-0.004616169797999981,0.6024253419719999,-0.09521981836217566,0.8789458183094278,0.011170749968,0.12034542454599995,0.7586288246854659,0.13708090952514904,0.006861950292000008,0.4494823904500001,0.3808613964042625,0.5270650920178502,2.0
815,0.62514129052,380.875,0.48912094877,0.52778098904,0.55241757861,0.48796399282,0.60923328996,0.51379050888,0.5789902898,0.5602759352100001,0.57631583397,0.59308260221,0.192285344,0.2328021234,0.62402252509,0.28665400841,0.31420249778000003,0.31588017482,0.34000697044,7873.0090712,0.0053898917047,5708.6918356000015,5.5470019623,0.0019056144871,2018.3273543,1.9611613514,1.5647803635,0.027967795729999998,0.478161192626,0.8247202519463709,0.08573736003967551,0.027299413429999992,0.2079075588,0.7481284418339488,0.14587230438804738,0.01143808846200002,0.515736537948,0.3688900911774921,0.5411957704118341,3.0
602,0.30221923997,241.24390244,0.5333542729199999,0.465698579,0.28697765045,0.38347330973,0.3832505939,0.47894696158,0.46405337869,0.59855588537,0.51262619902,0.5570282526899999,0.067849998229,0.10781289554,0.45738490919,0.12997836167,0.05998440279,0.27231583437,0.13116073511,69706.30403099999,0.018864620967,2061.4720517,6.236095644600001,0.0053898917047,588.99201478,1.7817416128,1.7591701024000002,-0.0037355413519999936,0.5164250666199999,-0.13750137599489254,0.8254810566301343,0.04801080046020001,-0.011774534946800004,0.8916233329305365,0.0421258291878992,0.051096793606999986,0.308365645033,0.9132257831500744,0.030282018714554982,1.0
205,0.6070229163699999,253.9,0.43624950749,0.56953395875,0.4366612901100001,0.49666656582,0.31959780601,0.60231680128,0.5906090668899999,0.50540421256,0.6757366005,0.6888157657899999,0.16552562674,0.11358143353,0.56483791403,0.25752793449,0.060115210708,0.16055883664,0.22532034117,29587.19883,0.010779783409,2800.4903344,5.494422557999999,0.0036256788325,941.91860267,1.8479973863,1.5499479874000002,0.023009500357000008,0.5180062482410001,0.356052165703698,0.5564297931203877,0.015527155026200001,0.127228124871,0.3249472763793881,0.5936652967018788,0.028848655436000008,0.416372924204,0.4030879856127776,0.5010307288374418,2.0
484,0.49316575974,327.93548387,0.10649262165,0.48400446475,0.35041771308,0.344394725,0.43707256019,0.3618763396500001,0.40681524947,0.36579858847,0.51731866188,0.4323219742600001,0.041316889377,0.042724226786000005,0.52950731032,0.08884833713500001,0.19397985041,0.056914269709,0.10297498615,44812.624619,0.012396750921,2133.6235735,5.1429563482,0.0037536252218,646.04212108,1.5572411502,1.4508012002,0.05018317313699999,0.263379487161,0.450996997128816,0.445880814461243,-0.005981010359599999,0.114749897635,-0.15863839583360775,0.7988657441153753,0.0012550416219999914,0.3794263676899999,0.0524608444149135,0.9332354293037304,2.0
617,0.51953437567,281.81818182,0.4018131566,0.24473532021,0.41085507154,0.25692833841,0.35440319777,0.58160520554,0.0,0.5720611524600001,0.0,0.31587279081,0.073348659873,0.087993318578,0.54727759838,0.33021204591,0.12046223938,0.25800715804,0.0,13826.716268,0.0064678700457,3562.2237054,4.8,0.0019433530911,1070.3150187,1.4422205102,1.3540550005,0.020327139974000014,0.24095835327799994,0.15834283039710548,0.7992373131423346,0.02488547569540001,0.08174959355439998,0.29089479367763205,0.6349131997406443,0.02758624303300004,0.27024084973699986,0.18030268044435085,0.7716814767887188,2.0
871,0.43457475917,532.45945946,0.14646771816,0.27928320247,0.33240408808,0.3903364273800001,0.29834202871,0.52162442285,0.5192358236600001,0.5223825382,0.56432123339,0.569249067,0.22328343171,0.076993164747,0.6004308454,0.26991023511,0.16370104191999998,0.30047932135,0.25501769729,44231.527517,0.014552707603,2744.8641566,6.3202219486,0.0048208656972,909.28931008,2.0936956904,1.7829016946,0.106014880109,0.11390577295699995,0.814136282825209,0.09346118193785752,0.024570843465,0.168765815081,0.7460053058730135,0.1476692921840078,0.048498601659,0.304888443183,0.7508384178777244,0.14358803129697478,3.0
388,0.64406291338,226.07142857,0.7310273204100001,0.6388741349600001,0.54556842787,0.56731102405,0.62770330295,0.5722772693,0.60316584813,0.58710945722,0.70863424662,0.6547866968,0.23744367904,0.16248254052000002,0.5499892953100001,0.23553531636,0.28212307737,0.24907596333,0.25668785052,21859.064963,0.0075458483866,2664.0561899,4.4835883065,0.0023182800799,818.46706698,1.3774744634,1.2647969097,-0.02001627530900002,0.7167111647470001,-0.4483594017830779,0.4488804069076516,-0.0002170658269999959,0.25282437480500003,-0.0182109634018666,0.9768143629279324,0.00150594115199999,0.5869955568740001,0.09679222446813207,0.8769530168454318,2.0
527,0.53247086596,331.29577465,0.60077187109,0.58635551238,0.35167939532,0.45436083603,0.4907873613800001,0.6626177881399999,0.46347644448,0.5304025278100001,0.3964202776,0.3585653326300001,0.14544272196,0.035839532244,0.67473571396,0.31493382326,0.15206626931,0.19160988909,0.17756945932,69909.564257,0.016708664285,1840.4822478,5.5454485842,0.0050848136646000006,560.09918708,1.6876018488,1.5643421637,-0.002759119033000013,0.531647098631,-0.031618782150337026,0.9597484252351209,0.011783752427000006,0.16097317530699995,0.2704097241059097,0.6599468203422301,0.01247724666600001,0.48289725156999996,0.2324824283382574,0.706682649000258,2.0
102,0.42341201305,261.27272727,0.53244302273,0.5904412167399999,0.41148303236,0.4615702952699999,0.39480171118,0.47052012001,0.42395605019,0.4680669656800001,0.53089217799,0.6191664474399999,0.11107239031,0.12236395461,0.56713278123,0.16025423045999998,0.059328489082,0.1433606912,0.19609827314,19587.366572,0.0075458483866,2968.5197545,4.7328638265,0.0023182800799,912.00616035,1.45405836,1.3351162356,-0.00481677157599999,0.5824654439539999,-0.20063519438489286,0.7462677161453459,0.020134638583800005,0.07361889908699999,0.6145407766294533,0.2700481063147805,0.004214767983000023,0.431138724517,0.20062939010296646,0.7462749561180279,2.0
